id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
33296727,2647439,1258,13.7,8,1,11.18,16.09,13.38,"",2023
33296723,2647439,1112,4.421,8,1,0.0,11.8,3.635,"",2023
33296720,2647439,1101,0.06518,8,1,0.038,0.0749,0.069,"",2023
33296733,2647439,1266,2.127,8,1,1.683,2.731,2.097,"",2023
33296863,2647440,1110,0.0,"",49,"","","","",""
33296862,2647440,2048,356.900072,"",49,"","","","",""
33296861,2647440,2047,356.794,"",49,"","","","",""
33296860,2647440,1114,0.0,"",49,"","","","",""
33296859,2647440,2066,"","","","","","","",""
33296858,2647440,1005,2.45312,"",49,"","","","",""
33296857,2647440,1003,23.45288,"",49,22.2024,24.6268,23.4465,"",""
33296753,2647440,1004,28.13,8,1,26.63,31.76,27.72,"",2023
33296748,2647440,1112,0.0,8,1,0.0,0.0,0.0,"",2023
33296739,2647440,1092,94.84,8,1,76.1,100.0,98.05,"",2023
33296758,2647440,1266,2.288,8,1,2.135,2.881,2.193,"",2023
33296745,2647440,1101,0.02996,8,1,0.0,0.0562,0.02285,"",2023
33296760,2647440,1087,748.8,8,1,728.0,773.0,750.0,"",2023
33296755,2647440,1263,0.8364,8,1,0.779,0.896,0.844,"",2023
33296752,2647440,1258,16.24,8,1,15.65,18.01,16.03,"",2023
33296754,2647440,1007,3.624,8,1,3.42,3.81,3.61,"",2023
33296747,2647440,1111,0.0,8,1,0.0,0.0,0.0,"",2023
33296757,2647440,1265,8.017,8,1,7.639,8.724,7.94,"",2023
33296738,2647440,1091,494.1,8,1,476.0,507.0,493.5,"",2023
33296751,2647440,1002,3.676,8,1,3.48,3.86,3.675,"",2023
33296759,2647440,1269,0.571,8,1,0.528,0.747,0.544,"",2023
33296749,2647440,1051,42.34,8,1,39.83,43.35,42.55,"",2023
33296740,2647440,1093,600.9,8,1,543.0,672.0,595.5,"",2023
33296736,2647440,1089,0.0,8,1,0.0,0.0,0.0,"",2023
33296750,2647440,1253,85.43,8,1,78.3,96.6,85.1,"",2023
33296756,2647440,1264,2.635,8,1,2.53,2.849,2.625,"",2023
33296743,2647440,1100,64.27,8,1,39.27,82.56,63.4,"",2023
33296744,2647440,1292,5.738,8,1,5.43,6.85,5.58,"",2023
33296737,2647440,1090,29.5,8,1,28.4,31.4,28.5,"",2023
33296741,2647440,1095,3.89,8,1,3.68,4.11,3.85,"",2023
33296746,2647440,1105,200.0,8,1,187.4,226.8,197.3,"",2023
33296742,2647440,1098,0.0,8,1,0.0,0.0,0.0,"",2023
33296870,2647441,1110,0.0,"",49,"","","","",""
33296869,2647441,2048,298.113882,"",49,"","","","",""
33296868,2647441,2047,297.088,"",49,"","","","",""
33296867,2647441,1114,0.0,"",49,"","","","",""
33296866,2647441,2066,"","","","","","","",""
33296865,2647441,1005,2.40202,"",49,"","","","",""
33296864,2647441,1003,22.14498,"",49,17.7364,25.3286,22.3938,"",""
33296769,2647441,1292,4.736,8,1,4.03,5.49,4.5,"",2023
33296776,2647441,1002,3.471,8,1,2.78,3.97,3.51,"",2023
33296768,2647441,1100,45.72,8,1,12.24,135.0,30.69,"",2023
33296767,2647441,1098,0.0,8,1,0.0,0.0,0.0,"",2023
33296773,2647441,1112,0.0,8,1,0.0,0.0,0.0,"",2023
33296772,2647441,1111,0.0,8,1,0.0,0.0,0.0,"",2023
33296779,2647441,1007,3.553,8,1,2.94,5.11,3.37,"",2023
33296770,2647441,1101,0.02061,8,1,0.0,0.0551,0.0224,"",2023
33296785,2647441,1087,532.3,8,1,435.0,629.0,518.0,"",2023
33296765,2647441,1093,734.2,8,1,508.0,1260.0,701.5,"",2023
33296763,2647441,1091,380.4,8,1,339.0,425.0,379.0,"",2023
33296766,2647441,1095,3.506,8,1,3.03,4.13,3.475,"",2023
33296775,2647441,1253,65.53,8,1,47.3,78.2,66.3,"",2023
33296761,2647441,1089,0.0,8,1,0.0,0.0,0.0,"",2023
33296782,2647441,1265,6.25,8,1,5.58,7.52,6.142,"",2023
33296762,2647441,1090,21.58,8,1,18.4,29.2,20.25,"",2023
33296777,2647441,1258,12.71,8,1,11.77,14.15,12.59,"",2023
33296771,2647441,1105,135.0,8,1,84.8,208.0,134.1,"",2023
33296784,2647441,1269,0.59,8,1,0.458,0.818,0.53,"",2023
33296783,2647441,1266,2.009,8,1,1.539,2.734,1.898,"",2023
33296764,2647441,1092,80.73,8,1,56.8,106.0,82.9,"",2023
33296781,2647441,1264,1.946,8,1,1.492,2.179,1.974,"",2023
33296774,2647441,1051,49.8,8,1,46.46,51.8,50.49,"",2023
33296780,2647441,1263,0.6258,8,1,0.462,0.739,0.635,"",2023
33296778,2647441,1004,22.1,8,1,20.07,25.03,21.96,"",2023
33296877,2647442,1110,0.0,"",49,"","","","",""
33296876,2647442,2048,297.41686,"",49,"","","","",""
33296875,2647442,2047,297.608,"",49,"","","","",""
33296874,2647442,1114,0.0,"",49,"","","","",""
33296873,2647442,2066,"","","","","","","",""
33296872,2647442,1005,2.9572,"",49,"","","","",""
33296871,2647442,1003,18.8848,"",49,17.4174,22.7128,18.0554,"",""
33296801,2647442,1002,2.96,8,1,2.73,3.56,2.83,"",2023
33296807,2647442,1265,6.64,8,1,4.857,7.774,6.817,"",2023
33296805,2647442,1263,0.7484,8,1,0.594,0.814,0.771,"",2023
33296789,2647442,1092,126.4,8,1,108.0,204.0,115.5,"",2023
33296786,2647442,1089,0.0,8,1,0.0,0.0,0.0,"",2023
33296804,2647442,1007,3.418,8,1,3.13,3.65,3.45,"",2023
33296808,2647442,1266,2.131,8,1,1.91,2.598,2.109,"",2023
33296809,2647442,1269,0.5954,8,1,0.511,0.793,0.582,"",2023
33296790,2647442,1093,626.5,8,1,462.0,759.0,626.0,"",2023
33296795,2647442,1101,0.0,8,1,0.0,0.0,0.0,"",2023
33296796,2647442,1105,152.1,8,1,107.2,180.3,169.2,"",2023
33296791,2647442,1095,2.908,8,1,2.67,3.42,2.805,"",2023
33296799,2647442,1051,51.38,8,1,47.46,53.81,51.98,"",2023
33296806,2647442,1264,2.265,8,1,1.782,2.517,2.335,"",2023
33296788,2647442,1091,389.8,8,1,357.0,468.0,367.0,"",2023
33296787,2647442,1090,27.64,8,1,24.4,32.7,25.9,"",2023
33296798,2647442,1112,0.0,8,1,0.0,0.0,0.0,"",2023
33296793,2647442,1100,79.89,8,1,23.83,124.8,82.86,"",2023
33296792,2647442,1098,0.0,8,1,0.0,0.0,0.0,"",2023
33296802,2647442,1258,13.95,8,1,11.15,15.64,14.18,"",2023
33296810,2647442,1087,601.8,8,1,552.0,713.0,570.0,"",2023
33296797,2647442,1111,0.0,8,1,0.0,0.0,0.0,"",2023
33296803,2647442,1004,23.36,8,1,20.46,26.81,23.5,"",2023
33296800,2647442,1253,76.09,8,1,66.9,83.2,75.5,"",2023
33296794,2647442,1292,4.964,8,1,4.52,5.51,4.85,"",2023
33296884,2647443,1110,0.0,"",49,"","","","",""
33296883,2647443,2048,351.761072,"",49,"","","","",""
33296882,2647443,2047,351.4,"",49,"","","","",""
33296881,2647443,1114,0.0,"",49,"","","","",""
33296880,2647443,2066,"","","","","","","",""
33296879,2647443,1005,2.72432,"",49,"","","","",""
33296878,2647443,1003,23.83568,"",49,20.8626,26.6684,23.7336,"",""
33296815,2647443,1093,1625.0,7,1,1290.0,1970.0,1650.0,"",2023
33296814,2647443,1092,116.7,7,1,73.1,161.0,112.0,"",2023
33296811,2647443,1089,0.0,7,1,0.0,0.0,0.0,"",2023
33296812,2647443,1090,29.9,7,1,15.1,36.3,33.0,"",2023
33296818,2647443,1100,64.75,7,1,18.04,113.6,65.44,"",2023
33296825,2647443,1253,89.26,7,1,69.2,108.0,88.9,"",2023
33296828,2647443,1004,27.24,7,1,20.89,33.65,26.69,"",2023
33296817,2647443,1098,0.0,7,1,0.0,0.0,0.0,"",2023
33296827,2647443,1258,15.89,7,1,12.18,19.89,15.47,"",2023
33296820,2647443,1101,0.01704,7,1,0.0,0.0266,0.0225,"",2023
33296819,2647443,1292,5.931,7,1,4.82,6.99,5.98,"",2023
33296833,2647443,1266,2.621,7,1,2.324,2.846,2.608,"",2023
33296824,2647443,1051,40.0,7,1,34.63,43.45,39.5,"",2023
33296813,2647443,1091,485.5,7,1,363.5,563.0,510.0,"",2023
33296822,2647443,1111,0.0,7,1,0.0,0.0,0.0,"",2023
33296826,2647443,1002,3.736,7,1,3.27,4.18,3.72,"",2023
33296829,2647443,1007,6.2,7,1,4.81,6.97,6.42,"",2023
33296821,2647443,1105,166.5,7,1,125.7,225.4,141.5,"",2023
33296831,2647443,1264,2.572,7,1,1.949,3.314,2.426,"",2023
33296830,2647443,1263,0.8359,7,1,0.614,1.071,0.827,"",2023
33296834,2647443,1269,0.7141,7,1,0.6,0.927,0.698,"",2023
33296823,2647443,1112,0.0,7,1,0.0,0.0,0.0,"",2023
33296832,2647443,1265,7.391,7,1,5.375,9.535,6.924,"",2023
33296816,2647443,1095,3.597,7,1,3.37,3.86,3.62,"",2023
33296835,2647443,1087,699.6,7,1,358.0,855.0,751.0,"",2023
34675054,2684440,1404,0.021,8,"",0.013,0.027,0.021,"",2023
34675049,2684440,1316,0.05,8,"",0.041,0.062,0.049,"",2023
34675044,2684440,1315,0.585,8,"",0.504,0.693,0.581,"",2023
34675039,2684440,1293,0.71,8,"",0.401,0.981,0.683,"",2023
34675034,2684440,1292,1.137,8,"",0.934,1.444,1.097,"",2023
34675029,2684440,1280,0.068,8,"",0.026,0.093,0.07,"",2023
34675024,2684440,1278,0.211,8,"",0.081,0.286,0.221,"",2023
34675019,2684440,1272,0.326,8,"",0.214,0.48,0.29,"",2023
34675014,2684440,1266,0.088,8,"",0.065,0.124,0.085,"",2023
34675009,2684440,1265,0.485,8,"",0.369,0.594,0.486,"",2023
34675004,2684440,1264,0.12,8,"",0.086,0.155,0.116,"",2023
34674999,2684440,1263,0.001,8,"",0.001,0.002,0.001,"",2023
34674994,2684440,1262,0,8,"",0,0,0,"",2023
34674989,2684440,1261,0,8,"",0,0,0,"",2023
34674984,2684440,1260,0,8,"",0,0,0,"",2023
34674979,2684440,1259,0,8,"",0,0,0,"",2023
34674974,2684440,1258,0.722,8,"",0.574,0.908,0.716,"",2023
33829272,2684440,2066,"","","","","","","",""
33829271,2684440,2048,136.22202,"",49,"","","","",""
33829270,2684440,2047,129.984,"",49,"","","","",""
33829268,2684440,1005,0,"",49,"","","","",""
33829151,2684440,1100,18.38,8,1,15.79,20.63,18.52,"",2023
33829144,2684440,1092,329.7,8,1,284.0,378.0,326.0,"",2023
33829147,2684440,1095,0.4246,8,1,0.4,0.47,0.417,"",2023
33829148,2684440,1002,3.568,8,1,3.39,3.71,3.585,"",2023
33829145,2684440,1253,59.3,8,1,52.8,69.2,60.15,"",2023
33829154,2684440,1103,30.2,8,1,26.9,35.1,29.9,"",2023
33829149,2684440,1098,0.0616,8,1,0.0441,0.072,0.06395,"",2023
33829156,2684440,1178,5.16,8,1,3.57,6.46,5.55,"",2023
33829146,2684440,1093,53.3,8,1,37.6,71.2,49.7,"",2023
33829142,2684440,1090,26.15,8,1,24.0,28.2,26.05,"",2023
33829141,2684440,1089,0.4024,8,1,0.335,0.481,0.4,"",2023
33829157,2684440,1051,72.51,8,1,70.44,74.0,72.66,"",2023
33829158,2684440,1087,14.84,8,1,10.2,18.2,14.9,"",2023
33829150,2684440,1004,4.936,8,1,3.97,6.41,4.58,"",2023
33829152,2684440,1101,0.0,8,1,0.0,0.0,0.0,"",2023
33829155,2684440,1105,42.81,8,1,22.0,59.0,42.11,"",2023
33829153,2684440,1007,1.164,8,1,1.01,1.26,1.195,"",2023
33829143,2684440,1091,226.3,8,1,201.0,247.0,223.0,"",2023
33829267,2684440,1003,22.3,"",49,21.1875,23.1875,22.40625,"",""
34675055,2684441,1404,0.541,8,"",0.353,0.949,0.509,"",2023
34675050,2684441,1316,2.149,8,"",1.551,3.002,2.082,"",2023
34675045,2684441,1315,4.083,8,"",3.054,4.75,4.129,"",2023
34675040,2684441,1293,4.061,8,"",2.999,5.706,3.917,"",2023
34675035,2684441,1292,5.012,8,"",3.761,5.691,5.114,"",2023
34675030,2684441,1280,0.166,8,"",0.116,0.211,0.164,"",2023
34675025,2684441,1278,0.318,8,"",0.228,0.43,0.303,"",2023
34675020,2684441,1272,0.585,8,"",0.488,0.739,0.556,"",2023
34675015,2684441,1266,0.465,8,"",0.346,0.591,0.46,"",2023
34675010,2684441,1265,1.428,8,"",1.034,1.887,1.439,"",2023
34675005,2684441,1264,0.242,8,"",0.178,0.309,0.254,"",2023
34675000,2684441,1263,0.006,8,"",0.005,0.007,0.006,"",2023
34674995,2684441,1262,0,8,"",0,0.001,0,"",2023
34674990,2684441,1261,0,8,"",0,0,0,"",2023
34674985,2684441,1260,0,8,"",0,0,0,"",2023
34674980,2684441,1259,0,8,"",0,0,0,"",2023
34674975,2684441,1258,2.277,8,"",1.662,2.961,2.296,"",2023
33829278,2684441,2066,"","","","","","","",""
33829277,2684441,2048,203.10632,"",49,"","","","",""
33829276,2684441,2047,197.294,"",49,"","","","",""
33829274,2684441,1005,0,"",49,"","","","",""
33829168,2684441,1004,13.11,8,1,10.44,16.04,13.36,"",2023
33829161,2684441,1091,230.3,8,1,212.0,242.0,230.5,"",2023
33829170,2684441,1101,0.0,8,1,0.0,0.0,0.0,"",2023
33829173,2684441,1105,2.151,8,1,1.092,3.0,2.0,"",2023
33829159,2684441,1089,0.2588,8,1,0.0,0.444,0.307,"",2023
33829164,2684441,1093,49.49,8,1,25.1,61.1,54.2,"",2023
33829171,2684441,1007,1.224,8,1,1.13,1.29,1.205,"",2023
33829169,2684441,1100,3.242,8,1,1.494,5.557,3.24,"",2023
33829162,2684441,1092,378.2,8,1,339.0,410.0,375.5,"",2023
33829174,2684441,1178,5.696,8,1,3.81,7.24,6.075,"",2023
33829165,2684441,1095,0.3394,8,1,0.264,0.378,0.3515,"",2023
33829163,2684441,1253,62.11,8,1,50.9,71.9,62.3,"",2023
33829175,2684441,1051,65.84,8,1,62.97,69.14,65.95,"",2023
33829160,2684441,1090,25.39,8,1,23.6,27.7,25.2,"",2023
33829166,2684441,1002,3.251,8,1,3.14,3.5,3.215,"",2023
33829176,2684441,1087,9.423,8,1,5.13,12.5,9.745,"",2023
33829167,2684441,1098,0.02469,8,1,0.0,0.0365,0.03105,"",2023
33829172,2684441,1103,22.8,8,1,20.0,30.8,22.4,"",2023
33829273,2684441,1003,20.31875,"",49,19.625,21.875,20.09375,"",""
34675056,2684442,1404,0.015,8,"",0.006,0.023,0.015,"",2023
34675051,2684442,1316,0.24,8,"",0.119,0.374,0.222,"",2023
34675046,2684442,1315,0.587,8,"",0.318,0.934,0.566,"",2023
34675041,2684442,1293,0.358,8,"",0.201,0.53,0.341,"",2023
34675036,2684442,1292,0.769,8,"",0.442,1.206,0.746,"",2023
34675031,2684442,1280,0.007,8,"",0.004,0.011,0.006,"",2023
34675026,2684442,1278,0.001,8,"",0.001,0.003,0.001,"",2023
34675021,2684442,1272,0.027,8,"",0.012,0.038,0.029,"",2023
34675016,2684442,1266,0.117,8,"",0.072,0.2,0.116,"",2023
34675011,2684442,1265,0.46,8,"",0.261,0.735,0.431,"",2023
34675006,2684442,1264,0.05,8,"",0.03,0.068,0.049,"",2023
34675001,2684442,1263,0.003,8,"",0.001,0.009,0.002,"",2023
34674996,2684442,1262,0,8,"",0,0,0,"",2023
34674991,2684442,1261,0,8,"",0,0,0,"",2023
34674986,2684442,1260,0,8,"",0,0,0,"",2023
34674981,2684442,1259,0,8,"",0,0,0,"",2023
34674976,2684442,1258,0.647,8,"",0.372,1.027,0.612,"",2023
33829284,2684442,2066,"","","","","","","",""
33829283,2684442,2048,99.95727,"",49,"","","","",""
33829282,2684442,2047,94.659,"",49,"","","","",""
33829280,2684442,1005,0,"",49,"","","","",""
33829189,2684442,1007,1.154,8,1,1.03,1.41,1.135,"",2023
33829179,2684442,1091,159.4,8,1,130.0,180.0,170.5,"",2023
33829194,2684442,1087,8.628,8,1,7.21,9.54,8.895,"",2023
33829178,2684442,1090,24.28,8,1,19.8,27.7,24.3,"",2023
33829182,2684442,1093,93.66,8,1,25.4,186.0,87.1,"",2023
33829190,2684442,1103,20.51,8,1,10.4,34.1,20.0,"",2023
33829187,2684442,1100,4.145,8,1,0.9,10.84,3.374,"",2023
33829183,2684442,1095,0.2995,8,1,0.284,0.321,0.294,"",2023
33829191,2684442,1105,0.2594,8,1,0.0,1.075,0.0,"",2023
33829181,2684442,1253,47.6,8,1,44.5,51.0,46.65,"",2023
33829192,2684442,1178,0.7594,8,1,0.39,1.02,0.755,"",2023
33829186,2684442,1004,2.479,8,1,1.41,3.74,2.185,"",2023
33829180,2684442,1092,342.4,8,1,232.0,496.0,350.5,"",2023
33829184,2684442,1002,3.04,8,1,2.67,3.28,3.15,"",2023
33829177,2684442,1089,0.0,8,1,0.0,0.0,0.0,"",2023
33829188,2684442,1101,0.005325,8,1,0.0,0.0145,0.0,"",2023
33829185,2684442,1098,0.0,8,1,0.0,0.0,0.0,"",2023
33829193,2684442,1051,78.28,8,1,76.4,80.93,77.77,"",2023
33829279,2684442,1003,19.0,"",49,16.6875,20.5,19.6875,"",""
33829290,2684443,2066,"","","","","","","",""
33829289,2684443,2048,75.699433,"",49,"","","","",""
33829288,2684443,2047,71.4265,"",49,"","","","",""
33829286,2684443,1005,0.48495,"",49,"","","","",""
33829208,2684443,1103,19.48,8,1,11.9,24.6,20.95,"",2023
33829196,2684443,1090,22.53,8,1,15.1,36.0,18.95,"",2023
33829212,2684443,1087,64.63,8,1,22.4,119.0,67.45,"",2023
33829207,2684443,1007,1.865,8,1,1.3,2.58,1.79,"",2023
33829205,2684443,1100,13.64,8,1,4.066,36.87,7.289,"",2023
33829200,2684443,1093,474.9,8,1,113.0,783.0,532.0,"",2023
33829209,2684443,1105,0.6478,8,1,0.0,3.0,0.0,"",2023
33829198,2684443,1092,145.9,8,1,33.8,331.0,91.2,"",2023
33829201,2684443,1095,0.9368,8,1,0.693,1.25,0.8325,"",2023
33829197,2684443,1091,190.6,8,1,92.7,323.0,187.0,"",2023
33829195,2684443,1089,0.5223,8,1,0.0,2.52,0.2985,"",2023
33829204,2684443,1004,0.8013,8,1,0.5,1.37,0.75,"",2023
33829199,2684443,1253,136.0,8,1,106.0,159.3,138.0,"",2023
33829210,2684443,1178,0.9963,8,1,0.5,1.67,0.975,"",2023
33829203,2684443,1098,0.2084,8,1,0.106,0.413,0.151,"",2023
33829202,2684443,1002,2.491,8,1,1.93,3.4,2.295,"",2023
33829206,2684443,1101,0.02866,8,1,0.0179,0.0787,0.02145,"",2023
33829211,2684443,1051,81.28,8,1,75.88,85.35,82.59,"",2023
33829285,2684443,1003,15.56875,"",49,12.0625,21.25,14.34375,"",""
34675057,2684444,1404,0,7,"",0,0.001,0,"",2023
34675052,2684444,1316,0.001,7,"",0,0.002,0.001,"",2023
34675047,2684444,1315,0.012,7,"",0.007,0.016,0.011,"",2023
34675042,2684444,1293,0.081,7,"",0.039,0.124,0.074,"",2023
34675037,2684444,1292,0.026,7,"",0.014,0.039,0.024,"",2023
34675032,2684444,1280,0.003,7,"",0.001,0.003,0.003,"",2023
34675027,2684444,1278,0.018,7,"",0.007,0.03,0.016,"",2023
34675022,2684444,1272,0.054,7,"",0.027,0.085,0.048,"",2023
34675017,2684444,1266,0.01,7,"",0.007,0.013,0.01,"",2023
34675012,2684444,1265,0.031,7,"",0.015,0.053,0.028,"",2023
34675007,2684444,1264,0.002,7,"",0.001,0.004,0.002,"",2023
34675002,2684444,1263,0,7,"",0,0,0,"",2023
34674997,2684444,1262,0,7,"",0,0,0,"",2023
34674992,2684444,1261,0,7,"",0,0,0,"",2023
34674987,2684444,1260,0,7,"",0,0,0,"",2023
34674982,2684444,1259,0,7,"",0,0,0,"",2023
34674977,2684444,1258,0.044,7,"",0.024,0.07,0.041,"",2023
33829296,2684444,2066,"","","","","","","",""
33829295,2684444,2048,70.477065,"",49,"","","","",""
33829294,2684444,2047,65.9855,"",49,"","","","",""
33829292,2684444,1005,0,"",49,"","","","",""
33829220,2684444,1002,2.571,8,1,1.92,3.31,2.615,"",2023
33829230,2684444,1087,6.59,8,1,4.82,8.53,6.045,"",2023
33829229,2684444,1051,82.86,8,1,78.91,86.45,82.76,"",2023
33829221,2684444,1098,0.003963,8,1,0.0,0.0317,0.0,"",2023
33829219,2684444,1095,0.3051,8,1,0.225,0.433,0.3045,"",2023
33829216,2684444,1092,245.1,8,1,64.6,381.0,286.0,"",2023
33829213,2684444,1089,0.065,8,1,0.0,0.52,0.0,"",2023
33829215,2684444,1091,224.1,8,1,56.1,487.0,187.0,"",2023
33829218,2684444,1093,298.8,8,1,52.2,852.0,184.5,"",2023
33829224,2684444,1101,0.0,8,1,0.0,0.0,0.0,"",2023
33829227,2684444,1105,0.9234,8,1,0.0,2.0,1.0,"",2023
33829226,2684444,1103,22.79,8,1,18.7,30.1,21.4,"",2023
33829217,2684444,1253,47.44,8,1,37.9,64.5,45.55,"",2023
33829214,2684444,1090,17.98,8,1,7.42,30.1,19.85,"",2023
33829225,2684444,1007,1.478,8,1,1.07,2.71,1.29,"",2023
33829222,2684444,1004,0.6675,8,1,0.49,0.95,0.6,"",2023
33829223,2684444,1100,113.7,8,1,23.38,360.8,62.97,"",2023
33829228,2684444,1178,1.248,8,1,0.58,2.5,1.065,"",2023
33829291,2684444,1003,16.06875,"",49,12.0,20.6875,16.34375,"",""
34675058,2684445,1404,0.062,8,"",0.051,0.085,0.06,"",2023
34675053,2684445,1316,0.92,8,"",0.699,1.288,0.904,"",2023
34675048,2684445,1315,2.93,8,"",2.306,4.463,2.848,"",2023
34675043,2684445,1293,1.19,8,"",1.003,1.625,1.164,"",2023
34675038,2684445,1292,3.324,8,"",2.688,4.957,3.231,"",2023
34675033,2684445,1280,0.014,8,"",0.009,0.024,0.013,"",2023
34675028,2684445,1278,0.015,8,"",0.006,0.034,0.01,"",2023
34675023,2684445,1272,0.046,8,"",0.027,0.086,0.039,"",2023
34675018,2684445,1266,0.35,8,"",0.254,0.554,0.341,"",2023
34675013,2684445,1265,1.146,8,"",0.968,1.66,1.099,"",2023
34675008,2684445,1264,0.065,8,"",0.048,0.091,0.062,"",2023
34675003,2684445,1263,0.001,8,"",0.001,0.002,0.001,"",2023
34674998,2684445,1262,0,8,"",0,0,0,"",2023
34674993,2684445,1261,0,8,"",0,0,0,"",2023
34674988,2684445,1260,0,8,"",0,0,0,"",2023
34674983,2684445,1259,0,8,"",0,0,0,"",2023
34674978,2684445,1258,1.602,8,"",1.347,2.353,1.556,"",2023
33829302,2684445,2066,"","","","","","","",""
33829301,2684445,2048,133.787497,"",49,"","","","",""
33829300,2684445,2047,129.1124,"",49,"","","","",""
33829298,2684445,1005,0,"",49,"","","","",""
33829243,2684445,1007,0.9669,8,1,0.9,1.08,0.9625,"",2023
33829245,2684445,1105,0.0,8,1,0.0,0.0,0.0,"",2023
33829247,2684445,1051,75.89,8,1,73.12,78.33,76.07,"",2023
33829244,2684445,1103,9.281,8,1,6.36,11.2,9.265,"",2023
33829240,2684445,1004,7.308,8,1,5.86,10.11,7.125,"",2023
33829233,2684445,1091,166.2,8,1,146.0,185.0,167.8,"",2023
33829237,2684445,1095,0.4749,8,1,0.427,0.534,0.4725,"",2023
33829232,2684445,1090,20.63,8,1,17.3,22.6,21.0,"",2023
33829246,2684445,1178,2.266,8,1,1.7,2.81,2.235,"",2023
33829235,2684445,1253,65.96,8,1,54.2,75.9,65.6,"",2023
33829236,2684445,1093,60.51,8,1,28.1,173.0,33.95,"",2023
33829239,2684445,1098,0.0,8,1,0.0,0.0,0.0,"",2023
33829241,2684445,1100,1.94,8,1,1.2,3.569,1.828,"",2023
33829231,2684445,1089,0.0,8,1,0.0,0.0,0.0,"",2023
33829238,2684445,1002,2.635,8,1,2.44,2.82,2.64,"",2023
33829242,2684445,1101,0.00165,8,1,0.0,0.0132,0.0,"",2023
33829248,2684445,1087,7.796,8,1,6.49,12.1,7.11,"",2023
33829234,2684445,1092,292.3,8,1,210.0,338.0,311.0,"",2023
33829297,2684445,1003,16.46875,"",49,15.25,17.625,16.5,"",""
33829308,2684446,2066,"","","","","","","",""
33829307,2684446,2048,86.021115,"",49,"","","","",""
33829306,2684446,2047,80.9935,"",49,"","","","",""
33829304,2684446,1005,0,"",49,"","","","",""
33829265,2684446,1051,78.88,8,1,77.53,79.63,79.18,"",2023
33829256,2684446,1002,2.984,8,1,2.81,3.2,2.97,"",2023
33829261,2684446,1007,1.881,8,1,1.7,2.2,1.86,"",2023
33829263,2684446,1105,0.0,8,1,0.0,0.0,0.0,"",2023
33829262,2684446,1103,45.79,8,1,28.6,52.7,47.45,"",2023
33829255,2684446,1095,3.478,8,1,3.01,4.07,3.48,"",2023
33829249,2684446,1089,0.6319,8,1,0.347,0.994,0.581,"",2023
33829253,2684446,1253,113.5,8,1,108.7,120.6,113.0,"",2023
33829251,2684446,1091,278.5,8,1,220.0,314.0,285.0,"",2023
33829252,2684446,1092,234.8,8,1,179.0,298.0,230.5,"",2023
33829264,2684446,1178,3.116,8,1,2.44,3.56,3.215,"",2023
33829259,2684446,1100,44.48,8,1,29.43,61.03,45.57,"",2023
33829250,2684446,1090,43.08,8,1,40.4,49.5,41.9,"",2023
33829254,2684446,1093,331.3,8,1,286.0,405.0,322.5,"",2023
33829266,2684446,1087,110.9,8,1,82.2,150.0,106.5,"",2023
33829260,2684446,1101,0.1478,8,1,0.096,0.235,0.126,"",2023
33829258,2684446,1004,0.8075,8,1,0.63,0.97,0.785,"",2023
33829257,2684446,1098,1.088,8,1,0.964,1.38,0.995,"",2023
33829303,2684446,1003,18.65,"",49,17.5625,20.0,18.5625,"",""
34678650,2685568,1051,95.01,8,"",94.55,95.43,95.06,"",2022
34674296,2685568,1162,15,8,"",10.4,19.3,13.9,"",2022
34674286,2685568,1177,71,8,"",20,147,57,"",2022
34674284,2685568,1188,20,8,"",11,27,21,"",2022
34660065,2685568,1005,3.27,"",49,"","","","",""
34660064,2685568,2048,16,"",49,"","","","",""
34660063,2685568,2047,19,"",49,"","","","",""
33831388,2685568,1002,0.1575,8,1,0.09,0.19,0.17,"",2022
33831392,2685568,1079,0.7525,8,1,0.61,0.96,0.74,"",2022
33831382,2685568,1090,15.29,8,1,13.2,18.6,14.6,"",2022
33831383,2685568,1091,32.9,8,1,27.6,39.0,33.2,"",2022
33831391,2685568,1007,0.54,8,1,0.44,0.63,0.515,"",2022
33831387,2685568,1098,0.06384,8,1,0.0386,0.0916,0.0633,"",2022
33831385,2685568,1093,0.0,8,1,0.0,0.0,0.0,"",2022
33831384,2685568,1092,225.8,8,1,182.5,284.0,229.0,"",2022
33831390,2685568,1101,0.1489,8,1,0.0902,0.315,0.125,"",2022
33831386,2685568,1095,0.2605,8,1,0.199,0.324,0.271,"",2022
33831389,2685568,1004,0.205,8,1,0.0,0.42,0.205,"",2022
33831393,2685568,1087,20.85,8,1,14.4,28.8,20.15,"",2022
33831381,2685568,1089,0.1945,8,1,0.0,0.396,0.268,"",2022
33831491,2685568,1003,0.984375,"",49,0.5625,1.1875,1.0625,"",""
34678651,2685569,1051,94.05,8,"",93.25,95.07,93.91,"",2022
34674297,2685569,1162,17,8,"",12.7,25.7,15.9,"",2022
34674287,2685569,1177,36,8,"",13,46,41,"",2022
34674285,2685569,1188,23,8,"",14,29,24,"",2022
34660068,2685569,1005,4.39,"",49,"","","","",""
34660067,2685569,2048,19,"",49,"","","","",""
34660066,2685569,2047,22,"",49,"","","","",""
33831401,2685569,1002,0.1425,8,1,0.08,0.2,0.15,"",2022
33831400,2685569,1098,0.06078,8,1,0.0377,0.0958,0.05945,"",2022
